,name,score,loot,num_dangers,num_players,expected_value,leader_score,prob_dying,extra,num_artifacts,round_number,decision
70,B,12,0,2,5,4.592592592592593,12,0.14814814814814814,0,1,3,1
75,B,12,0,2,4,4.653846153846154,12,0.15384615384615385,3,0,3,1
78,B,12,4,2,3,4.32,15,0.16,1,0,3,1
81,B,12,4,3,3,4.5,15,0.25,1,0,3,1
84,B,12,9,3,3,4.043478260869565,15,0.2608695652173913,1,0,3,1
87,B,12,10,3,3,4.0,15,0.2727272727272727,3,0,3,0
93,B,25,0,3,3,4.0,15,0.2727272727272727,3,0,4,1
98,B,25,0,1,5,4.275862068965517,25,0.06896551724137931,0,0,4,1
103,B,25,0,2,5,4.428571428571429,25,0.14285714285714285,0,0,4,1
107,B,25,3,2,4,4.074074074074074,25,0.14814814814814814,2,0,4,1
111,B,25,3,3,4,4.230769230769231,25,0.23076923076923078,2,0,4,1
115,B,25,3,3,4,4.28,25,0.24,5,0,4,1
119,B,25,4,3,4,4.25,25,0.25,6,0,4,1
123,B,25,6,3,3,4.130434782608695,25,0.2608695652173913,1,0,4,0
129,B,32,0,3,3,4.130434782608695,25,0.2608695652173913,1,0,5,1
134,B,32,0,1,5,4.275862068965517,32,0.06896551724137931,0,0,5,1
139,B,32,0,2,5,4.428571428571429,32,0.14285714285714285,0,0,5,1
144,B,32,3,2,5,3.962962962962963,32,0.14814814814814814,2,0,5,1
148,B,32,3,2,4,4.115384615384615,32,0.15384615384615385,0,1,5,1
152,B,32,3,2,4,4.16,32,0.16,3,1,5,1
156,B,32,4,2,4,4.166666666666667,32,0.16666666666666666,3,1,5,1
160,B,32,4,3,4,4.3478260869565215,32,0.2608695652173913,3,1,5,1
164,B,32,4,3,4,4.545454545454546,32,0.2727272727272727,3,2,5,0
4,E,0,0,0,0,0,0,0,0,0,1,1
8,E,0,0,0,4,4.275862068965517,0,0.0,0,1,1,1
12,E,0,0,0,4,4.428571428571429,0,0.0,0,2,1,1
15,E,0,3,0,3,4.185185185185185,10,0.0,2,0,1,1
17,E,0,5,0,2,4.153846153846154,10,0.0,1,0,1,1
19,E,0,12,0,2,3.72,10,0.0,2,0,1,1
21,E,0,12,1,2,3.875,10,0.08333333333333333,2,0,1,0
29,E,14,0,1,2,3.875,10,0.08333333333333333,2,0,2,1
33,E,14,0,1,4,4.275862068965517,14,0.06896551724137931,0,0,2,1
37,E,14,0,2,4,4.428571428571429,14,0.14285714285714285,0,0,2,1
41,E,14,3,2,4,4.074074074074074,14,0.14814814814814814,2,0,2,1
46,E,14,0,2,4,4.074074074074074,14,0.14814814814814814,2,0,3,1
50,E,14,0,0,4,4.275862068965517,15,0.0,0,1,3,1
54,E,14,0,0,4,4.428571428571429,15,0.0,0,2,3,1
58,E,14,0,1,4,4.592592592592593,15,0.07407407407407407,0,2,3,1
63,E,14,0,1,4,4.592592592592593,15,0.07407407407407407,0,2,4,1
67,E,14,1,0,4,4.103448275862069,35,0.0,1,0,4,1
70,E,14,3,0,3,4.0,35,0.0,1,0,4,1
72,E,14,3,1,2,4.148148148148148,35,0.07407407407407407,0,0,4,1
74,E,14,7,1,2,3.9615384615384617,35,0.07692307692307693,1,0,4,1
76,E,14,7,2,2,4.12,35,0.16,1,0,4,1
77,E,14,7,2,1,4.291666666666667,43,0.16666666666666666,0,1,4,1
78,E,14,18,2,1,4.0,43,0.17391304347826086,0,1,4,1
79,E,14,18,2,1,4.181818181818182,43,0.18181818181818182,0,2,4,1
80,E,14,19,2,1,4.333333333333333,43,0.19047619047619047,0,2,4,1
81,E,14,19,3,1,4.55,43,0.3,0,2,4,0
86,E,53,0,3,1,4.55,43,0.3,0,2,5,1
90,E,53,0,1,4,4.275862068965517,53,0.06896551724137931,0,0,5,1
94,E,53,0,2,4,4.428571428571429,53,0.14285714285714285,0,0,5,1
98,E,53,0,3,4,4.592592592592593,53,0.2222222222222222,0,0,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,3,0,4,3.7586206896551726,0,0.0,3,0,1,1
9,A,0,3,1,4,3.892857142857143,0,0.07142857142857142,3,0,1,1
13,A,0,3,2,4,4.037037037037037,0,0.14814814814814814,3,0,1,1
17,A,0,3,3,4,4.1923076923076925,0,0.23076923076923078,3,0,1,1
21,A,0,4,3,4,4.08,0,0.24,6,0,1,1
25,A,0,0,3,4,4.08,0,0.24,6,0,2,1
30,A,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,2,1
34,A,0,0,2,2,4.428571428571429,0,0.14285714285714285,0,0,2,1
36,A,0,0,2,2,4.592592592592593,0,0.14814814814814814,0,1,2,1
38,A,0,0,2,2,4.592592592592593,0,0.14814814814814814,0,1,3,1
43,A,0,4,0,4,3.689655172413793,0,0.0,1,0,3,1
47,A,0,4,0,3,3.8214285714285716,5,0.0,0,1,3,1
50,A,0,11,0,2,3.4444444444444446,9,0.0,0,0,3,1
52,A,0,16,0,2,3.1538461538461537,9,0.0,1,0,3,0
56,A,17,0,0,2,3.1538461538461537,9,0.0,1,0,4,1
61,A,17,2,0,5,3.793103448275862,17,0.0,4,0,4,1
66,A,17,4,0,5,3.5357142857142856,17,0.0,5,0,4,1
71,A,17,5,0,5,3.4074074074074074,17,0.0,7,0,4,0
83,A,24,0,0,5,3.4074074074074074,17,0.0,7,0,5,1
88,A,24,0,1,4,4.275862068965517,24,0.06896551724137931,0,0,5,1
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,4,0,4,3.689655172413793,0,0.0,1,0,1,1
10,B,0,5,0,4,3.5714285714285716,0,0.0,4,0,1,1
14,B,0,5,1,4,3.7037037037037037,0,0.07407407407407407,4,0,1,1
18,B,0,5,2,4,3.8461538461538463,0,0.15384615384615385,4,0,1,1
22,B,0,5,2,4,4.0,0,0.16,4,1,1,1
26,B,0,8,2,4,3.625,0,0.16666666666666666,5,1,1,0
31,B,9,0,2,4,3.625,0,0.16666666666666666,5,1,2,1
36,B,9,0,0,4,4.275862068965517,18,0.0,0,1,2,1
40,B,9,1,0,4,4.25,18,0.0,1,1,2,1
44,B,9,1,1,3,4.407407407407407,18,0.07407407407407407,0,0,2,1
46,B,9,3,1,2,4.384615384615385,19,0.07692307692307693,1,0,2,1
48,B,9,10,1,2,4.0,19,0.08,1,0,2,1
50,B,9,10,2,2,4.166666666666667,19,0.16666666666666666,1,0,2,1
52,B,9,10,3,2,4.3478260869565215,19,0.2608695652173913,1,0,2,1
54,B,9,15,3,2,4.045454545454546,19,0.2727272727272727,2,0,2,1
56,B,9,22,3,2,3.5238095238095237,19,0.2857142857142857,3,0,2,0
59,B,32,0,3,2,3.5238095238095237,19,0.2857142857142857,3,0,3,1
64,B,32,0,1,5,4.275862068965517,32,0.06896551724137931,0,0,3,1
69,B,32,0,1,5,4.428571428571429,32,0.07142857142857142,0,1,3,1
74,B,32,0,2,5,4.592592592592593,32,0.14814814814814814,0,1,3,1
79,B,32,1,2,5,4.576923076923077,32,0.15384615384615385,0,1,3,0
115,B,43,0,2,5,4.576923076923077,32,0.15384615384615385,0,1,4,1
120,B,43,0,1,5,4.275862068965517,43,0.06896551724137931,0,0,4,1
125,B,43,0,2,4,4.428571428571429,43,0.14285714285714285,0,0,4,1
129,B,43,0,2,4,4.428571428571429,43,0.14285714285714285,0,0,5,1
134,B,43,2,0,4,3.896551724137931,43,0.0,3,0,5,1
138,B,43,5,0,4,3.5,43,0.0,6,0,5,0
2,C,0,0,0,0,0,0,0,0,0,1,1
6,C,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,1
10,C,0,2,1,4,4.035714285714286,0,0.07142857142857142,3,0,1,1
14,C,0,2,2,4,4.185185185185185,0,0.14814814814814814,3,0,1,1
18,C,0,2,3,4,4.346153846153846,0,0.23076923076923078,3,0,1,1
22,C,0,2,4,4,4.52,0,0.32,3,0,1,1
26,C,0,4,4,4,4.333333333333333,0,0.3333333333333333,4,0,1,1
31,C,0,0,4,4,4.333333333333333,0,0.3333333333333333,4,0,2,1
36,C,0,2,0,5,3.793103448275862,0,0.0,4,0,2,1
41,C,0,2,1,4,3.9285714285714284,6,0.07142857142857142,0,0,2,1
44,C,0,2,1,3,4.074074074074074,6,0.07407407407407407,0,1,2,1
47,C,0,2,2,3,4.230769230769231,6,0.15384615384615385,0,1,2,1
50,C,0,4,2,3,4.12,6,0.16,1,1,2,1
53,C,0,8,2,3,3.75,6,0.16666666666666666,2,1,2,1
56,C,0,13,2,3,3.1739130434782608,6,0.17391304347826086,4,1,2,0
60,C,14,0,2,3,3.1739130434782608,6,0.17391304347826086,4,1,3,0
73,C,14,0,2,3,3.1739130434782608,6,0.17391304347826086,4,1,4,1
78,C,14,1,0,5,4.103448275862069,14,0.0,0,0,4,1
83,C,14,1,1,5,4.25,14,0.07142857142857142,0,0,4,1
88,C,14,1,1,5,4.407407407407407,14,0.07407407407407407,0,1,4,1
93,C,14,1,2,5,4.576923076923077,14,0.15384615384615385,0,1,4,1
98,C,14,4,2,5,4.16,14,0.16,0,1,4,1
103,C,14,4,3,5,4.333333333333333,14,0.25,0,1,4,0
112,C,23,0,3,5,4.333333333333333,14,0.25,0,1,5,1
117,C,23,0,1,5,4.275862068965517,23,0.06896551724137931,0,0,5,1
122,C,23,0,2,5,4.428571428571429,23,0.14285714285714285,0,0,5,1
126,C,23,0,2,4,4.481481481481482,23,0.14814814814814814,3,0,5,1
130,C,23,3,2,4,4.115384615384615,23,0.15384615384615385,5,0,5,1
133,C,23,3,3,2,4.28,23,0.24,1,0,5,1
135,C,23,11,3,2,3.75,23,0.25,2,0,5,1
137,C,23,15,3,2,3.5217391304347827,23,0.2608695652173913,3,0,5,1
139,C,23,20,3,2,3.1818181818181817,23,0.2727272727272727,4,0,5,1
141,C,23,20,4,1,3.3333333333333335,30,0.38095238095238093,0,0,5,0
0,A,0,0,0,0,0,0,0,0,0,1,0
19,A,0,0,0,0,0,0,0,0,0,2,1
24,A,0,4,0,4,3.689655172413793,0,0.0,1,0,2,1
28,A,0,4,1,4,3.8214285714285716,0,0.07142857142857142,1,0,2,1
32,A,0,7,1,4,3.4074074074074074,0,0.07407407407407407,4,0,2,1
36,A,0,7,1,4,3.5,0,0.07692307692307693,5,0,2,1
40,A,0,10,1,3,3.2,12,0.08,2,0,2,1
43,A,0,11,1,3,3.125,12,0.08333333333333333,4,0,2,1
46,A,0,11,2,3,3.260869565217391,12,0.17391304347826086,4,0,2,1
49,A,0,11,3,3,3.409090909090909,12,0.2727272727272727,4,0,2,0
52,A,12,0,3,3,3.409090909090909,12,0.2727272727272727,4,0,3,1
57,A,12,1,0,5,4.0344827586206895,12,0.0,2,0,3,1
62,A,12,1,0,4,4.142857142857143,15,0.0,1,0,3,1
66,A,12,3,0,3,4.037037037037037,15,0.0,1,0,3,1
69,A,12,3,1,3,4.1923076923076925,15,0.07692307692307693,1,0,3,0
73,A,15,0,1,3,4.1923076923076925,15,0.07692307692307693,1,0,4,1
78,A,15,0,1,4,4.275862068965517,15,0.06896551724137931,0,0,4,1
82,A,15,1,1,4,4.25,15,0.07142857142857142,1,0,4,1
86,A,15,1,2,4,4.407407407407407,15,0.14814814814814814,1,0,4,0
96,A,16,0,2,4,4.407407407407407,15,0.14814814814814814,1,0,5,1
101,A,16,0,1,5,4.275862068965517,16,0.06896551724137931,0,0,5,1
106,A,16,1,1,3,4.25,16,0.07142857142857142,2,0,5,1
109,A,16,1,2,3,4.407407407407407,16,0.14814814814814814,2,0,5,1
112,A,16,5,2,3,4.038461538461538,16,0.15384615384615385,4,0,5,0
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
11,B,0,0,2,5,4.428571428571429,0,0.14285714285714285,0,0,1,1
16,B,0,1,2,5,4.407407407407407,0,0.14814814814814814,0,0,1,1
21,B,0,0,2,5,4.407407407407407,0,0.14814814814814814,0,0,2,1
26,B,0,4,0,4,3.689655172413793,0,0.0,1,0,2,1
30,B,0,7,0,4,3.3214285714285716,0,0.0,3,0,2,1
34,B,0,7,1,3,3.4444444444444446,10,0.07407407407407407,0,0,2,1
36,B,0,11,1,1,3.423076923076923,10,0.07692307692307693,0,0,2,0
38,B,11,0,1,1,3.423076923076923,10,0.07692307692307693,0,0,3,1
43,B,11,0,1,5,4.275862068965517,11,0.06896551724137931,0,0,3,1
48,B,11,1,1,5,4.25,11,0.07142857142857142,0,0,3,1
53,B,11,1,2,4,4.407407407407407,11,0.14814814814814814,0,0,3,1
57,B,11,0,2,4,4.407407407407407,11,0.14814814814814814,0,0,4,1
61,B,11,0,0,4,4.172413793103448,11,0.0,3,0,4,0
78,B,14,0,0,4,4.172413793103448,11,0.0,3,0,5,1
82,B,14,1,0,4,4.137931034482759,14,0.0,0,0,5,1
86,B,14,6,0,3,3.6785714285714284,14,0.0,2,0,5,1
89,B,14,6,0,3,3.814814814814815,14,0.0,2,1,5,1
92,B,14,10,0,3,3.4615384615384617,14,0.0,3,1,5,1
95,B,14,15,0,2,3.16,29,0.0,1,0,5,1
97,B,14,16,0,2,3.1666666666666665,29,0.0,2,0,5,1
99,B,14,21,0,2,2.8260869565217392,29,0.0,3,0,5,0
2,C,0,0,0,0,0,0,0,0,0,1,0
23,C,0,0,0,0,0.0,0,0.0,0,0,2,1
27,C,0,0,1,3,4.275862068965517,0,0.06896551724137931,0,0,2,1
30,C,0,5,1,3,3.892857142857143,0,0.07142857142857142,0,0,2,1
33,C,0,5,2,2,4.037037037037037,5,0.14814814814814814,0,0,2,1
34,C,0,5,3,1,4.1923076923076925,5,0.23076923076923078,0,0,2,1
35,C,0,12,3,1,4.08,5,0.24,0,0,2,1
36,C,0,12,3,1,4.25,5,0.25,0,1,2,1
37,C,0,23,3,1,3.9565217391304346,5,0.2608695652173913,0,1,2,0
40,C,28,0,3,1,3.9565217391304346,5,0.2608695652173913,0,1,3,1
45,C,28,1,0,4,4.103448275862069,28,0.0,1,0,3,1
48,C,28,1,0,3,4.25,28,0.0,0,1,3,1
51,C,28,2,0,3,4.2592592592592595,28,0.0,1,1,3,1
53,C,28,6,0,2,4.076923076923077,28,0.0,1,0,3,1
55,C,28,13,0,2,3.68,28,0.0,1,0,3,1
57,C,28,19,0,2,3.2916666666666665,28,0.0,2,0,3,1
59,C,28,19,1,2,3.4347826086956523,28,0.08695652173913043,2,0,3,1
63,C,28,0,1,2,3.4347826086956523,28,0.08695652173913043,2,0,4,1
68,C,28,1,0,5,4.0344827586206895,28,0.0,2,0,4,1
73,C,28,1,1,5,4.178571428571429,28,0.07142857142857142,2,0,4,1
78,C,28,1,2,5,4.333333333333333,28,0.14814814814814814,2,0,4,1
83,C,28,4,2,5,3.8461538461538463,28,0.15384615384615385,4,0,4,1
88,C,28,4,3,5,4.0,28,0.24,4,0,4,1
93,C,28,5,3,5,3.9583333333333335,28,0.25,4,0,4,1
98,C,28,0,3,5,3.9583333333333335,28,0.25,4,0,5,1
102,C,28,0,1,4,4.275862068965517,28,0.06896551724137931,0,0,5,1
105,C,28,5,1,3,3.892857142857143,28,0.07142857142857142,0,0,5,1
108,C,28,5,2,3,4.037037037037037,28,0.14814814814814814,0,0,5,1
111,C,28,10,2,3,3.5384615384615383,28,0.15384615384615385,2,0,5,1
114,C,28,17,2,2,3.12,28,0.16,0,0,5,1
116,C,28,20,2,2,2.9583333333333335,28,0.16666666666666666,1,0,5,1
118,C,28,20,3,2,3.0869565217391304,28,0.2608695652173913,1,0,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,0
13,A,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,2,1
18,A,0,1,0,5,3.9655172413793105,0,0.0,4,0,2,1
23,A,0,1,1,5,4.107142857142857,0,0.07142857142857142,4,0,2,1
28,A,0,1,1,5,4.2592592592592595,0,0.07407407407407407,4,1,2,0
46,A,3,0,1,5,4.2592592592592595,0,0.07407407407407407,4,1,3,1
51,A,3,1,0,5,4.0344827586206895,13,0.0,2,0,3,1
56,A,3,1,0,5,4.178571428571429,13,0.0,2,1,3,1
61,A,3,1,1,5,4.333333333333333,13,0.07407407407407407,2,1,3,1
66,A,3,1,2,5,4.5,13,0.15384615384615385,2,1,3,1
71,A,3,1,2,5,4.56,13,0.16,5,1,3,1
76,A,3,4,2,5,4.041666666666667,13,0.16666666666666666,7,1,3,1
81,A,3,4,3,3,4.217391304347826,13,0.2608695652173913,1,1,3,1
84,A,3,19,3,1,3.727272727272727,17,0.2727272727272727,1,1,3,0
85,A,33,0,3,1,3.727272727272727,17,0.2727272727272727,1,1,4,1
90,A,33,2,0,5,3.793103448275862,33,0.0,4,0,4,1
95,A,33,2,0,4,3.9285714285714284,33,0.0,0,1,4,1
99,A,33,2,0,4,4.074074074074074,33,0.0,0,2,4,1
103,A,33,5,0,3,3.8076923076923075,39,0.0,2,0,4,0
112,A,39,0,0,3,3.8076923076923075,39,0.0,2,0,5,1
117,A,39,0,1,3,4.275862068965517,43,0.06896551724137931,0,0,5,1
120,A,39,4,1,3,3.9642857142857144,43,0.07142857142857142,1,0,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,1,0,5,4.103448275862069,0,0.0,0,0,1,1
10,A,0,1,1,4,4.25,1,0.07142857142857142,0,0,1,1
14,A,0,1,1,4,4.407407407407407,1,0.07407407407407407,0,1,1,1
18,A,0,4,1,3,4.153846153846154,6,0.07692307692307693,2,0,1,1
21,A,0,7,1,2,4.04,6,0.08,1,0,1,1
23,A,0,13,1,2,3.6666666666666665,6,0.08333333333333333,2,0,1,1
25,A,0,13,1,2,3.782608695652174,6,0.08695652173913043,3,0,1,1
27,A,0,13,2,2,3.9545454545454546,6,0.18181818181818182,3,0,1,1
29,A,0,13,3,2,4.142857142857143,6,0.2857142857142857,3,0,1,1
31,A,0,18,3,2,3.8,6,0.3,4,0,1,0
34,A,22,0,3,2,3.8,6,0.3,4,0,2,1
39,A,22,4,0,4,3.689655172413793,23,0.0,1,0,2,1
43,A,22,7,0,4,3.357142857142857,23,0.0,2,0,2,1
47,A,22,7,1,4,3.4814814814814814,23,0.07407407407407407,2,0,2,1
51,A,22,8,1,4,3.423076923076923,23,0.07692307692307693,3,0,2,0
63,A,31,0,1,4,3.423076923076923,23,0.07692307692307693,3,0,3,1
68,A,31,1,0,5,4.103448275862069,31,0.0,0,0,3,0
94,A,32,0,0,5,4.103448275862069,31,0.0,0,0,4,1
99,A,32,0,1,5,4.275862068965517,32,0.06896551724137931,0,0,4,1
104,A,32,1,1,4,4.25,32,0.07142857142857142,1,0,4,1
108,A,32,0,1,4,4.25,32,0.07142857142857142,1,0,5,1
113,A,32,3,0,4,3.7586206896551726,32,0.0,3,0,5,1
117,A,32,5,0,4,3.5,32,0.0,6,0,5,1
121,A,32,9,0,3,3.111111111111111,32,0.0,2,0,5,1
124,A,32,10,0,3,3.076923076923077,32,0.0,3,0,5,1
127,A,32,10,1,3,3.2,32,0.08,3,0,5,1
130,A,32,10,2,3,3.3333333333333335,32,0.16666666666666666,3,0,5,1
133,A,32,13,2,3,3.0,32,0.17391304347826086,5,0,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
8,D,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
13,D,0,0,2,5,4.428571428571429,0,0.14285714285714285,0,0,1,1
17,D,0,2,2,4,4.2592592592592595,0,0.14814814814814814,1,0,1,0
28,D,2,0,2,4,4.2592592592592595,0,0.14814814814814814,1,0,2,1
33,D,2,0,0,5,4.275862068965517,2,0.0,0,1,2,1
38,D,2,0,1,5,4.428571428571429,2,0.07142857142857142,0,1,2,1
43,D,2,1,1,5,4.333333333333333,2,0.07407407407407407,2,1,2,1
47,D,2,4,1,4,3.923076923076923,8,0.07692307692307693,3,0,2,1
51,D,2,4,1,4,4.08,8,0.08,3,1,2,0
64,D,14,0,1,4,4.08,8,0.08,3,1,3,0
100,D,14,0,1,4,4.08,8,0.08,3,1,4,1
104,D,14,2,0,4,3.896551724137931,24,0.0,3,0,4,1
108,D,14,2,1,3,4.035714285714286,24,0.07142857142857142,0,0,4,1
111,D,14,2,2,3,4.185185185185185,24,0.14814814814814814,0,0,4,1
114,D,14,3,2,3,4.153846153846154,24,0.15384615384615385,2,0,4,1
116,D,14,7,2,2,3.96,29,0.16,1,0,4,1
120,D,14,0,2,2,3.96,29,0.16,1,0,5,1
125,D,14,1,0,4,4.103448275862069,29,0.0,1,0,5,1
128,D,14,1,1,3,4.25,29,0.07142857142857142,0,0,5,1
131,D,14,1,2,3,4.407407407407407,29,0.14814814814814814,0,0,5,1
133,D,14,1,2,2,4.576923076923077,29,0.15384615384615385,0,1,5,1
135,D,14,8,2,2,4.16,29,0.16,1,1,5,1
137,D,14,12,2,2,3.9583333333333335,29,0.16666666666666666,2,1,5,0
1,B,0,0,0,0,0,0,0,0,0,1,1
5,B,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,1
9,B,0,0,1,4,4.392857142857143,0,0.07142857142857142,1,0,1,1
13,B,0,0,2,4,4.555555555555555,0,0.14814814814814814,1,0,1,1
17,B,0,1,2,4,4.461538461538462,0,0.15384615384615385,4,0,1,1
21,B,0,1,2,3,4.64,5,0.16,0,1,1,1
24,B,0,1,3,3,4.833333333333333,5,0.25,0,1,1,1
27,B,0,2,3,3,4.826086956521739,5,0.2608695652173913,2,1,1,0
37,B,9,0,3,3,4.826086956521739,5,0.2608695652173913,2,1,2,1
42,B,9,0,1,4,4.275862068965517,9,0.06896551724137931,0,0,2,1
46,B,9,0,1,4,4.321428571428571,9,0.07142857142857142,3,0,2,1
50,B,9,1,1,4,4.296296296296297,9,0.07407407407407407,4,0,2,1
54,B,9,3,1,4,4.115384615384615,9,0.07692307692307693,5,0,2,1
58,B,9,3,2,4,4.28,9,0.16,5,0,2,1
62,B,9,0,2,4,4.28,9,0.16,5,0,3,1
67,B,9,0,0,4,4.206896551724138,9,0.0,2,0,3,1
71,B,9,1,0,4,4.107142857142857,9,0.0,5,0,3,1
75,B,9,1,1,3,4.2592592592592595,11,0.07407407407407407,0,0,3,1
78,B,9,1,2,3,4.423076923076923,11,0.15384615384615385,0,0,3,1
81,B,9,0,2,3,4.423076923076923,11,0.15384615384615385,0,0,4,1
86,B,9,1,0,5,4.103448275862069,11,0.0,0,0,4,1
91,B,9,1,1,5,4.25,11,0.07142857142857142,0,0,4,1
96,B,9,4,1,5,3.7777777777777777,11,0.07407407407407407,2,0,4,1
101,B,9,4,2,5,3.923076923076923,11,0.15384615384615385,2,0,4,1
106,B,9,6,2,5,3.56,11,0.16,5,0,4,1
111,B,9,7,2,5,3.5,11,0.16666666666666666,5,0,4,1
116,B,9,7,3,4,3.652173913043478,12,0.2608695652173913,0,0,4,1
120,B,9,7,3,4,3.8181818181818183,12,0.2727272727272727,0,1,4,1
124,B,9,0,3,4,3.8181818181818183,12,0.2727272727272727,0,1,5,1
129,B,9,2,0,5,3.793103448275862,12,0.0,4,0,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
10,A,0,0,1,5,4.428571428571429,0,0.07142857142857142,0,1,1,1
15,A,0,0,2,5,4.592592592592593,0,0.14814814814814814,0,1,1,1
20,A,0,2,2,5,4.269230769230769,0,0.15384615384615385,3,1,1,1
25,A,0,2,2,4,4.4,10,0.16,1,0,1,1
29,A,0,2,3,2,4.583333333333333,10,0.25,1,0,1,1
31,A,0,2,4,2,4.782608695652174,10,0.34782608695652173,1,0,1,1
33,A,0,9,4,2,4.363636363636363,10,0.36363636363636365,1,0,1,1
35,A,0,12,4,2,4.238095238095238,10,0.38095238095238093,2,0,1,0
37,A,13,0,4,2,4.238095238095238,10,0.38095238095238093,2,0,2,1
42,A,13,2,0,4,3.896551724137931,13,0.0,3,0,2,1
46,A,13,4,0,4,3.642857142857143,13,0.0,6,0,2,1
50,A,13,9,0,3,3.1481481481481484,23,0.0,2,0,2,1
53,A,13,9,1,3,3.269230769230769,23,0.07692307692307693,2,0,2,1
56,A,13,9,2,3,3.4,23,0.16,2,0,2,1
59,A,13,0,2,3,3.4,23,0.16,2,0,3,1
64,A,13,0,1,4,4.275862068965517,23,0.06896551724137931,0,0,3,1
68,A,13,0,1,4,4.357142857142857,23,0.07142857142857142,2,0,3,1
72,A,13,0,2,2,4.518518518518518,24,0.14814814814814814,0,0,3,1
74,A,13,3,2,2,4.423076923076923,24,0.15384615384615385,1,0,3,1
76,A,13,12,2,1,4.24,24,0.16,0,0,3,0
77,A,25,0,2,1,4.24,24,0.16,0,0,4,1
82,A,25,0,0,5,4.241379310344827,25,0.0,1,0,4,0
101,A,25,0,0,5,4.241379310344827,25,0.0,1,0,5,1
106,A,25,0,1,5,4.275862068965517,31,0.06896551724137931,0,0,5,1
111,A,25,0,2,4,4.428571428571429,31,0.14285714285714285,0,0,5,1
115,A,25,3,2,3,4.2592592592592595,31,0.14814814814814814,0,0,5,1
118,A,25,3,2,2,4.423076923076923,31,0.15384615384615385,0,1,5,1
120,A,25,4,2,1,4.56,31,0.16,0,0,5,1
121,A,25,9,2,1,4.541666666666667,31,0.16666666666666666,0,0,5,1
122,A,25,9,3,1,4.739130434782608,31,0.2608695652173913,0,0,5,1
123,A,25,12,3,1,4.818181818181818,31,0.2727272727272727,0,0,5,1
124,A,25,12,4,1,5.0476190476190474,31,0.38095238095238093,0,0,5,1
125,A,25,12,4,1,5.3,31,0.4,0,1,5,1
126,A,25,29,4,1,4.684210526315789,31,0.42105263157894735,0,1,5,0
2,C,0,0,0,0,0,0,0,0,0,1,1
7,C,0,0,0,5,4.206896551724138,0,0.0,2,0,1,1
12,C,0,0,0,5,4.25,0,0.0,5,0,1,1
17,C,0,2,0,5,4.0,0,0.0,6,0,1,1
21,C,0,2,0,4,4.153846153846154,8,0.0,0,1,1,1
24,C,0,7,0,2,3.88,8,0.0,1,1,1,1
26,C,0,11,0,2,3.6666666666666665,8,0.0,2,1,1,1
28,C,0,11,0,2,3.8260869565217392,8,0.0,2,2,1,1
30,C,0,13,0,2,3.772727272727273,8,0.0,3,2,1,1
32,C,0,16,0,2,3.619047619047619,8,0.0,4,2,1,1
34,C,0,16,0,2,3.8,8,0.0,4,3,1,0
39,C,50,0,0,2,3.8,8,0.0,4,3,2,1
44,C,50,0,1,5,4.275862068965517,50,0.06896551724137931,0,0,2,1
49,C,50,2,1,5,3.9642857142857144,50,0.07142857142857142,3,0,2,1
53,C,50,5,1,4,3.5555555555555554,50,0.07407407407407407,3,0,2,1
58,C,50,0,1,4,3.5555555555555554,50,0.07407407407407407,3,0,3,1
63,C,50,0,1,5,4.275862068965517,50,0.06896551724137931,0,0,3,1
68,C,50,2,1,5,4.035714285714286,50,0.07142857142857142,1,0,3,1
72,C,50,5,1,4,3.7037037037037037,50,0.07407407407407407,1,0,3,1
76,C,50,5,1,4,3.8076923076923075,50,0.07692307692307693,2,0,3,0
98,C,57,0,1,4,3.8076923076923075,50,0.07692307692307693,2,0,4,1
103,C,57,0,0,5,4.275862068965517,57,0.0,0,1,4,1
108,C,57,1,0,4,4.25,57,0.0,1,0,4,1
112,C,57,1,0,4,4.37037037037037,57,0.0,2,0,4,1
116,C,57,1,1,4,4.538461538461538,57,0.07692307692307693,2,0,4,1
119,C,57,1,2,3,4.72,57,0.16,0,0,4,0
129,C,58,0,2,3,4.72,57,0.16,0,0,5,1
134,C,58,0,0,5,4.241379310344827,58,0.0,1,0,5,1
139,C,58,4,0,4,3.7857142857142856,58,0.0,1,0,5,1
143,C,58,4,1,4,3.925925925925926,58,0.07407407407407407,1,0,5,1
147,C,58,6,1,4,3.6538461538461537,58,0.07692307692307693,4,0,5,1
