,name,score,loot,num_dangers,num_players,expected_value,leader_score,prob_dying,extra,num_artifacts,round_number,decision
156,D,46,15,0,2,3.260869565217391,46,0.0,1,1,5,0
2,C,0,0,0,0,0,0,0,0,0,1,1
7,C,0,0,0,4,4.275862068965517,0,0.0,0,1,1,1
10,C,0,3,0,3,4.035714285714286,5,0.0,2,0,1,1
13,C,0,3,1,3,4.185185185185185,5,0.07407407407407407,2,0,1,1
16,C,0,3,2,3,4.346153846153846,5,0.15384615384615385,2,0,1,1
19,C,0,3,2,3,4.52,5,0.16,2,1,1,1
22,C,0,3,3,3,4.708333333333333,5,0.25,2,1,1,1
25,C,0,3,4,3,4.913043478260869,5,0.34782608695652173,2,1,1,1
28,C,0,3,4,3,5.090909090909091,5,0.36363636363636365,3,1,1,1
32,C,0,0,4,3,5.090909090909091,5,0.36363636363636365,3,1,2,1
37,C,0,0,0,5,4.241379310344827,11,0.0,1,0,2,1
42,C,0,0,1,5,4.392857142857143,11,0.07142857142857142,1,0,2,1
47,C,0,0,1,5,4.392857142857143,11,0.07142857142857142,1,0,3,1
51,C,0,0,1,4,4.275862068965517,11,0.06896551724137931,0,0,3,0
59,C,0,0,1,4,4.275862068965517,11,0.06896551724137931,0,0,4,1
63,C,0,0,0,4,4.275862068965517,11,0.0,0,1,4,1
67,C,0,0,1,4,4.428571428571429,11,0.07142857142857142,0,1,4,1
71,C,0,2,1,4,4.2592592592592595,11,0.07407407407407407,1,1,4,1
75,C,0,2,1,4,4.423076923076923,11,0.07692307692307693,1,2,4,1
79,C,0,2,2,4,4.6,11,0.16,1,2,4,0
96,C,23,0,2,4,4.6,11,0.16,1,2,5,1
101,C,23,0,0,5,4.275862068965517,23,0.0,0,1,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
7,D,0,0,0,3,4.275862068965517,0,0.0,0,1,1,1
8,D,0,0,1,1,4.428571428571429,0,0.07142857142857142,0,1,1,1
9,D,0,9,1,1,4.2592592592592595,0,0.07407407407407407,0,1,1,1
10,D,0,22,1,1,3.923076923076923,0,0.07692307692307693,0,1,1,1
11,D,0,22,2,1,4.08,0,0.16,0,1,1,0
15,D,27,0,2,1,4.08,0,0.16,0,1,2,1
19,D,27,0,1,4,4.275862068965517,27,0.06896551724137931,0,0,2,1
22,D,27,0,1,3,4.357142857142857,27,0.07142857142857142,2,0,2,1
25,D,27,0,2,3,4.518518518518518,27,0.14814814814814814,2,0,2,1
28,D,27,2,2,2,4.5,27,0.15384615384615385,1,0,2,1
32,D,27,0,2,2,4.5,27,0.15384615384615385,1,0,3,1
37,D,27,0,1,5,4.275862068965517,27,0.06896551724137931,0,0,3,1
41,D,27,0,2,4,4.428571428571429,27,0.14285714285714285,0,0,3,1
45,D,27,0,2,4,4.592592592592593,27,0.14814814814814814,0,1,3,1
49,D,27,1,2,4,4.5,27,0.15384615384615385,3,1,3,1
53,D,27,1,2,4,4.68,27,0.16,3,2,3,1
57,D,27,1,2,4,4.791666666666667,27,0.16666666666666666,5,2,3,1
59,D,27,1,3,1,5.0,27,0.2608695652173913,0,2,3,1
63,D,27,0,3,1,5.0,27,0.2608695652173913,0,2,4,1
68,D,27,1,0,5,4.103448275862069,27,0.0,0,0,4,1
71,D,27,1,0,3,4.25,27,0.0,0,1,4,1
74,D,27,4,0,3,4.0,27,0.0,2,1,4,1
77,D,27,4,1,3,4.153846153846154,27,0.07692307692307693,2,1,4,1
80,D,27,5,1,3,4.12,27,0.08,4,1,4,1
83,D,27,5,1,3,4.208333333333333,27,0.08333333333333333,6,1,4,1
85,D,27,5,2,2,4.391304347826087,27,0.17391304347826086,0,0,4,1
87,D,27,5,3,2,4.590909090909091,27,0.2727272727272727,0,0,4,1
89,D,27,6,3,2,4.666666666666667,27,0.2857142857142857,1,0,4,1
94,D,27,0,3,2,4.666666666666667,27,0.2857142857142857,1,0,5,1
98,D,27,0,1,4,4.275862068965517,27,0.06896551724137931,0,0,5,1
102,D,27,0,2,4,4.428571428571429,27,0.14285714285714285,0,0,5,1
105,D,27,2,2,3,4.333333333333333,27,0.14814814814814814,1,0,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
7,D,0,0,0,4,4.275862068965517,0,0.0,0,1,1,1
11,D,0,1,0,3,4.285714285714286,5,0.0,1,0,1,1
14,D,0,1,1,3,4.444444444444445,5,0.07407407407407407,1,0,1,1
16,D,0,1,1,2,4.615384615384615,5,0.07692307692307693,0,1,1,0
22,D,6,0,1,2,4.615384615384615,5,0.07692307692307693,0,1,2,1
27,D,6,0,1,4,4.275862068965517,6,0.06896551724137931,0,0,2,1
30,D,6,3,1,3,4.035714285714286,6,0.07142857142857142,2,0,2,1
33,D,6,3,1,3,4.185185185185185,6,0.07407407407407407,2,1,2,0
37,D,16,0,1,3,4.185185185185185,6,0.07407407407407407,2,1,3,1
41,D,16,0,1,3,4.275862068965517,16,0.06896551724137931,0,0,3,1
43,D,16,0,2,2,4.428571428571429,16,0.14285714285714285,0,0,3,1
45,D,16,0,3,2,4.592592592592593,16,0.2222222222222222,0,0,3,1
46,D,16,0,4,1,4.769230769230769,16,0.3076923076923077,0,0,3,1
47,D,16,4,4,1,4.8,16,0.32,0,0,3,1
48,D,16,5,4,1,4.958333333333333,16,0.3333333333333333,0,0,3,1
49,D,16,5,5,1,5.173913043478261,16,0.43478260869565216,0,0,3,1
50,D,16,12,5,1,5.090909090909091,16,0.45454545454545453,0,0,3,1
54,D,16,0,5,1,5.090909090909091,16,0.45454545454545453,0,0,4,1
59,D,16,0,1,5,4.275862068965517,16,0.06896551724137931,0,0,4,0
80,D,16,0,1,5,4.275862068965517,16,0.06896551724137931,0,0,5,1
85,D,16,0,1,5,4.275862068965517,16,0.06896551724137931,0,0,5,1
90,D,16,2,1,5,4.035714285714286,16,0.07142857142857142,1,0,5,1
94,D,16,2,2,4,4.185185185185185,16,0.14814814814814814,0,0,5,1
98,D,16,2,3,4,4.346153846153846,16,0.23076923076923078,0,0,5,1
4,E,0,0,0,0,0,0,0,0,0,1,1
9,E,0,1,0,5,4.103448275862069,0,0.0,0,0,1,1
13,E,0,4,0,4,3.7142857142857144,1,0.0,3,0,1,0
21,E,7,0,0,4,3.7142857142857144,1,0.0,3,0,2,1
26,E,7,3,0,5,3.689655172413793,7,0.0,2,0,2,1
30,E,7,3,0,4,3.75,7,0.0,2,0,2,1
34,E,7,3,1,4,3.888888888888889,7,0.07407407407407407,2,0,2,1
38,E,7,3,2,4,4.038461538461538,7,0.15384615384615385,2,0,2,1
43,E,7,0,2,4,4.038461538461538,7,0.15384615384615385,2,0,3,1
47,E,7,0,0,4,4.172413793103448,7,0.0,3,0,3,0
70,E,10,0,0,4,4.172413793103448,7,0.0,3,0,4,1
73,E,10,1,0,3,4.103448275862069,10,0.0,2,0,4,0
84,E,13,0,0,3,4.103448275862069,10,0.0,2,0,5,1
89,E,13,0,0,5,4.206896551724138,13,0.0,2,0,5,1
94,E,13,0,1,5,4.357142857142857,13,0.07142857142857142,2,0,5,1
98,E,13,0,2,4,4.518518518518518,13,0.14814814814814814,0,0,5,1
102,E,13,0,2,4,4.6923076923076925,13,0.15384615384615385,0,1,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
10,A,0,0,2,4,4.428571428571429,0,0.14285714285714285,0,0,1,1
14,A,0,3,2,4,4.111111111111111,0,0.14814814814814814,1,0,1,1
18,A,0,4,2,3,4.153846153846154,4,0.15384615384615385,0,0,1,1
21,A,0,4,3,3,4.32,4,0.24,0,0,1,1
24,A,0,7,3,3,4.041666666666667,4,0.25,2,0,1,1
27,A,0,0,3,3,4.041666666666667,4,0.25,2,0,2,1
32,A,0,3,0,5,3.7586206896551726,4,0.0,0,0,2,1
37,A,0,3,0,5,3.8214285714285716,4,0.0,2,0,2,1
42,A,0,3,1,5,3.962962962962963,4,0.07407407407407407,2,0,2,1
47,A,0,3,2,3,4.115384615384615,8,0.15384615384615385,0,0,2,0
52,A,3,0,2,3,4.115384615384615,8,0.15384615384615385,0,0,3,1
57,A,3,0,1,4,4.275862068965517,8,0.06896551724137931,0,0,3,1
61,A,3,2,1,4,4.035714285714286,8,0.07142857142857142,3,0,3,1
65,A,3,3,1,4,4.0,8,0.07407407407407407,4,0,3,1
69,A,3,6,1,4,3.6153846153846154,8,0.07692307692307693,6,0,3,1
73,A,3,8,1,4,3.32,8,0.08,9,0,3,1
77,A,3,8,2,2,3.4583333333333335,16,0.16666666666666666,1,0,3,1
79,A,3,10,2,2,3.4347826086956523,16,0.17391304347826086,1,0,3,0
82,A,14,0,2,2,3.4347826086956523,16,0.17391304347826086,1,0,4,1
87,A,14,3,0,4,3.793103448275862,16,0.0,2,0,4,1
91,A,14,3,1,4,3.9285714285714284,16,0.07142857142857142,2,0,4,1
95,A,14,3,2,4,4.074074074074074,16,0.14814814814814814,2,0,4,1
99,A,14,3,3,3,4.230769230769231,18,0.23076923076923078,0,0,4,1
102,A,14,8,3,3,3.72,18,0.24,2,0,4,1
105,A,14,11,3,3,3.4166666666666665,18,0.25,4,0,4,1
108,A,14,11,3,3,3.5652173913043477,18,0.2608695652173913,4,1,4,1
111,A,14,11,4,3,3.727272727272727,18,0.36363636363636365,4,1,4,0
114,A,34,0,4,3,3.727272727272727,18,0.36363636363636365,4,1,5,1
119,A,34,0,1,5,4.275862068965517,34,0.06896551724137931,0,0,5,1
124,A,34,0,1,5,4.357142857142857,34,0.07142857142857142,2,0,5,1
129,A,34,0,2,5,4.518518518518518,34,0.14814814814814814,2,0,5,1
134,A,34,0,3,4,4.6923076923076925,34,0.23076923076923078,0,0,5,1
138,A,34,1,3,4,4.6,34,0.24,3,0,5,1
142,A,34,2,3,4,4.583333333333333,34,0.25,4,0,5,0
4,E,0,0,0,0,0,0,0,0,0,1,1
8,E,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,1
10,E,0,0,2,2,4.428571428571429,0,0.14285714285714285,0,0,1,1
12,E,0,0,2,2,4.592592592592593,0,0.14814814814814814,0,1,1,1
17,E,0,0,2,2,4.592592592592593,0,0.14814814814814814,0,1,2,0
49,E,0,0,2,2,4.592592592592593,0,0.14814814814814814,0,1,3,1
53,E,0,0,1,4,4.275862068965517,11,0.06896551724137931,0,0,3,1
56,E,0,1,1,3,4.321428571428571,11,0.07142857142857142,0,0,3,1
59,E,0,1,2,3,4.481481481481482,11,0.14814814814814814,0,0,3,1
62,E,0,5,2,3,4.153846153846154,11,0.15384615384615385,1,0,3,1
64,E,0,13,2,2,3.64,15,0.16,1,0,3,1
69,E,0,0,2,2,3.64,15,0.16,1,0,4,1
72,E,0,0,1,3,4.275862068965517,15,0.06896551724137931,0,0,4,1
74,E,0,0,2,2,4.428571428571429,15,0.14285714285714285,0,0,4,1
76,E,0,8,2,2,3.962962962962963,15,0.14814814814814814,1,0,4,1
78,E,0,10,2,2,3.9615384615384617,15,0.15384615384615385,1,0,4,1
80,E,0,16,2,2,3.6,15,0.16,2,0,4,1
82,E,0,16,3,2,3.75,15,0.25,2,0,4,1
84,E,0,19,3,2,3.608695652173913,15,0.2608695652173913,3,0,4,0
90,E,22,0,3,2,3.608695652173913,15,0.2608695652173913,3,0,5,1
95,E,22,0,1,5,4.275862068965517,22,0.06896551724137931,0,0,5,1
100,E,22,2,1,5,3.9642857142857144,22,0.07142857142857142,3,0,5,1
104,E,22,2,2,4,4.111111111111111,22,0.14814814814814814,0,0,5,1
107,E,22,2,3,3,4.269230769230769,22,0.23076923076923078,0,0,5,1
110,E,22,2,4,3,4.44,22,0.32,0,0,5,1
3,D,0,0,0,0,0,0,0,0,0,1,1
8,D,0,3,0,4,3.8275862068965516,0,0.0,1,0,1,1
12,D,0,4,0,4,3.7142857142857144,0,0.0,4,0,1,0
27,D,8,0,0,4,3.7142857142857144,0,0.0,4,0,2,1
31,D,8,2,0,3,4.0344827586206895,13,0.0,1,0,2,1
33,D,8,4,0,2,4.0,13,0.0,1,0,2,0
41,D,13,0,0,2,4.0,13,0.0,1,0,3,1
46,D,13,0,1,5,4.275862068965517,20,0.06896551724137931,0,0,3,1
49,D,13,0,2,3,4.428571428571429,20,0.14285714285714285,0,0,3,1
51,D,13,0,3,2,4.592592592592593,20,0.2222222222222222,0,0,3,1
53,D,13,0,3,2,4.769230769230769,20,0.23076923076923078,0,1,3,1
58,D,13,0,3,2,4.769230769230769,20,0.23076923076923078,0,1,4,1
61,D,13,0,1,3,4.275862068965517,20,0.06896551724137931,0,0,4,1
64,D,13,1,1,3,4.25,20,0.07142857142857142,2,0,4,1
67,D,13,3,1,3,4.148148148148148,20,0.07407407407407407,3,0,4,1
70,D,13,4,1,3,4.153846153846154,20,0.07692307692307693,4,0,4,1
73,D,13,7,1,3,3.88,20,0.08,6,0,4,1
76,D,13,7,2,3,4.041666666666667,20,0.16666666666666666,6,0,4,1
81,D,13,0,2,3,4.041666666666667,20,0.16666666666666666,6,0,5,1
86,D,13,0,0,5,4.275862068965517,20,0.0,0,1,5,1
91,D,13,1,0,5,4.25,20,0.0,0,1,5,1
96,D,13,3,0,5,3.888888888888889,20,0.0,4,1,5,1
100,D,13,7,0,4,3.3846153846153846,24,0.0,1,0,5,1
104,D,13,7,0,4,3.52,24,0.0,1,1,5,1
108,D,13,7,1,4,3.6666666666666665,24,0.08333333333333333,1,1,5,1
112,D,13,7,2,4,3.8260869565217392,24,0.17391304347826086,1,1,5,0
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,0,1,3,4.275862068965517,0,0.06896551724137931,0,0,1,1
8,B,0,4,1,2,4.107142857142857,0,0.07142857142857142,1,0,1,1
10,B,0,10,1,2,3.7777777777777777,0,0.07407407407407407,2,0,1,1
12,B,0,10,1,2,3.8846153846153846,0,0.07692307692307693,3,0,1,0
18,B,13,0,1,2,3.8846153846153846,0,0.07692307692307693,3,0,2,1
23,B,13,0,0,5,4.241379310344827,13,0.0,1,0,2,1
28,B,13,0,1,5,4.392857142857143,13,0.07142857142857142,1,0,2,1
33,B,13,0,1,5,4.444444444444445,13,0.07407407407407407,4,0,2,1
37,B,13,2,1,4,4.269230769230769,13,0.07692307692307693,1,0,2,1
41,B,13,2,2,3,4.44,13,0.16,0,0,2,1
44,B,13,3,2,3,4.416666666666667,13,0.16666666666666666,2,0,2,0
51,B,18,0,2,3,4.416666666666667,13,0.16666666666666666,2,0,3,1
56,B,18,0,1,5,4.275862068965517,18,0.06896551724137931,0,0,3,1
61,B,18,1,1,5,4.178571428571429,18,0.07142857142857142,2,0,3,1
66,B,18,3,1,5,3.8518518518518516,18,0.07407407407407407,5,0,3,1
71,B,18,3,2,5,4.0,18,0.15384615384615385,5,0,3,1
76,B,18,4,2,4,3.96,18,0.16,1,0,3,1
80,B,18,4,3,4,4.125,18,0.25,1,0,3,1
84,B,18,6,3,4,3.8260869565217392,18,0.2608695652173913,4,0,3,1
88,B,18,6,3,4,3.9545454545454546,18,0.2727272727272727,5,0,3,0
95,B,29,0,3,4,3.9545454545454546,18,0.2727272727272727,5,0,4,0
109,B,29,0,3,4,3.9545454545454546,18,0.2727272727272727,5,0,5,1
114,B,29,0,1,5,4.275862068965517,29,0.06896551724137931,0,0,5,1
119,B,29,2,1,5,3.9642857142857144,29,0.07142857142857142,3,0,5,1
124,B,29,2,1,5,4.111111111111111,29,0.07407407407407407,3,1,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,0,1,3,4.275862068965517,0,0.06896551724137931,0,0,1,1
8,A,0,4,1,3,3.9285714285714284,0,0.07142857142857142,2,0,1,1
11,A,0,4,1,3,4.074074074074074,0,0.07407407407407407,2,1,1,1
14,A,0,4,1,3,4.230769230769231,0,0.07692307692307693,2,2,1,1
17,A,0,4,2,1,4.4,10,0.16,0,0,1,1
18,A,0,4,3,1,4.583333333333333,10,0.25,0,0,1,1
19,A,0,9,3,1,4.565217391304348,10,0.2608695652173913,0,0,1,1
20,A,0,9,3,1,4.7727272727272725,10,0.2727272727272727,0,1,1,1
21,A,0,9,4,1,5.0,10,0.38095238095238093,0,1,1,1
22,A,0,16,4,1,4.9,10,0.4,0,1,1,0
23,A,21,0,4,1,4.9,10,0.4,0,1,2,1
28,A,21,0,0,5,4.275862068965517,21,0.0,0,1,2,0
49,A,31,0,0,5,4.275862068965517,21,0.0,0,1,3,1
54,A,31,4,0,3,3.8275862068965516,31,0.0,1,0,3,1
57,A,31,4,0,3,3.9642857142857144,31,0.0,1,1,3,0
71,A,46,0,0,3,3.9642857142857144,31,0.0,1,1,4,1
76,A,46,1,0,4,4.0344827586206895,46,0.0,3,0,4,0
104,A,50,0,0,4,4.0344827586206895,46,0.0,3,0,5,1
109,A,50,0,1,4,4.275862068965517,50,0.06896551724137931,0,0,5,1
113,A,50,4,1,3,3.9642857142857144,50,0.07142857142857142,1,0,5,1
2,C,0,0,0,0,0,0,0,0,0,1,1
6,C,0,3,0,3,3.9655172413793105,0,0.0,0,0,1,1
8,C,0,4,0,2,4.0,3,0.0,1,0,1,1
10,C,0,4,1,2,4.148148148148148,3,0.07407407407407407,1,0,1,0
14,C,5,0,1,2,4.148148148148148,3,0.07407407407407407,1,0,2,1
19,C,5,3,0,5,3.7586206896551726,5,0.0,0,0,2,1
24,C,5,3,1,5,3.892857142857143,5,0.07142857142857142,0,0,2,0
52,C,8,0,1,5,3.892857142857143,5,0.07142857142857142,0,0,3,1
56,C,8,1,0,3,4.137931034482759,15,0.0,1,0,3,1
59,C,8,5,0,2,3.9642857142857144,17,0.0,1,0,3,1
61,C,8,5,1,2,4.111111111111111,17,0.07407407407407407,1,0,3,1
62,C,8,22,1,1,3.6153846153846154,17,0.07692307692307693,0,0,3,1
63,C,8,24,1,1,3.68,17,0.08,0,0,3,1
64,C,8,35,1,1,3.375,17,0.08333333333333333,0,0,3,1
65,C,8,35,2,1,3.5217391304347827,17,0.17391304347826086,0,0,3,1
66,C,8,46,2,1,3.1818181818181817,17,0.18181818181818182,0,0,3,0
69,C,54,0,2,1,3.1818181818181817,17,0.18181818181818182,0,0,4,0
92,C,54,0,2,1,3.1818181818181817,17,0.18181818181818182,0,0,5,1
97,C,54,0,1,5,4.275862068965517,54,0.06896551724137931,0,0,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
10,A,0,2,1,5,4.035714285714286,0,0.07142857142857142,1,0,1,1
15,A,0,2,2,5,4.185185185185185,0,0.14814814814814814,1,0,1,0
24,A,3,0,2,5,4.185185185185185,0,0.14814814814814814,1,0,2,1
29,A,3,0,1,5,4.275862068965517,3,0.06896551724137931,0,0,2,0
48,A,3,0,1,5,4.275862068965517,3,0.06896551724137931,0,0,3,0
62,A,3,0,1,5,4.275862068965517,3,0.06896551724137931,0,0,4,1
67,A,3,0,0,5,4.275862068965517,5,0.0,0,1,4,1
72,A,3,0,1,5,4.428571428571429,5,0.07142857142857142,0,1,4,1
77,A,3,0,2,5,4.592592592592593,5,0.14814814814814814,0,1,4,1
82,A,3,5,2,3,4.1923076923076925,5,0.15384615384615385,0,1,4,1
85,A,3,9,2,3,3.84,5,0.16,1,1,4,0
90,A,18,0,2,3,3.84,5,0.16,1,1,5,1
95,A,18,0,1,5,4.275862068965517,18,0.06896551724137931,0,0,5,1
100,A,18,0,1,5,4.321428571428571,18,0.07142857142857142,3,0,5,1
105,A,18,2,1,5,4.074074074074074,18,0.07407407407407407,4,0,5,1
110,A,18,3,1,4,4.038461538461538,18,0.07692307692307693,1,0,5,1
114,A,18,3,2,4,4.2,18,0.16,1,0,5,1
118,A,18,5,2,3,4.083333333333333,18,0.16666666666666666,1,0,5,1
121,A,18,5,3,3,4.260869565217392,18,0.2608695652173913,1,0,5,0
4,E,0,0,0,0,0,0,0,0,0,1,1
8,E,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,1
12,E,0,0,2,4,4.428571428571429,0,0.14285714285714285,0,0,1,1
16,E,0,2,2,4,4.2592592592592595,0,0.14814814814814814,1,0,1,1
19,E,0,2,2,3,4.346153846153846,3,0.15384615384615385,2,0,1,1
22,E,0,2,3,3,4.52,3,0.24,2,0,1,1
24,E,0,10,3,2,4.0,4,0.25,1,0,1,0
31,E,11,0,3,2,4.0,4,0.25,1,0,2,1
35,E,11,0,1,4,4.275862068965517,28,0.06896551724137931,0,0,2,1
39,E,11,0,2,4,4.428571428571429,28,0.14285714285714285,0,0,2,1
43,E,11,0,3,4,4.592592592592593,28,0.2222222222222222,0,0,2,1
48,E,11,0,3,4,4.592592592592593,28,0.2222222222222222,0,0,3,1
53,E,11,0,1,5,4.275862068965517,28,0.06896551724137931,0,0,3,1
58,E,11,0,1,5,4.321428571428571,28,0.07142857142857142,3,0,3,0
78,E,14,0,1,5,4.321428571428571,28,0.07142857142857142,3,0,4,1
82,E,14,4,0,4,3.689655172413793,28,0.0,1,0,4,1
86,E,14,4,1,4,3.8214285714285716,28,0.07142857142857142,1,0,4,1
90,E,14,6,1,4,3.5555555555555554,28,0.07407407407407407,4,0,4,1
94,E,14,7,1,4,3.423076923076923,28,0.07692307692307693,7,0,4,1
98,E,14,8,1,4,3.36,28,0.08,8,0,4,1
102,E,14,8,1,4,3.5,28,0.08333333333333333,8,1,4,1
104,E,14,8,2,2,3.652173913043478,40,0.17391304347826086,0,1,4,1
105,E,14,21,2,1,3.227272727272727,40,0.18181818181818182,0,0,4,1
106,E,14,26,2,1,3.142857142857143,40,0.19047619047619047,0,0,4,1
107,E,14,35,2,1,2.85,40,0.2,0,0,4,0
112,E,49,0,2,1,2.85,40,0.2,0,0,5,1
117,E,49,3,0,5,3.7586206896551726,49,0.0,0,0,5,1
122,E,49,3,0,5,3.892857142857143,49,0.0,0,1,5,1
126,E,49,5,0,4,3.6296296296296298,49,0.0,3,0,5,1
130,E,49,5,0,4,3.6538461538461537,49,0.0,6,0,5,1
134,E,49,5,1,4,3.8,49,0.08,6,0,5,1
138,E,49,6,1,4,3.7916666666666665,49,0.08333333333333333,6,0,5,0
2,C,0,0,0,0,0,0,0,0,0,1,0
19,C,0,0,0,0,0.0,0,0.0,0,0,2,1
23,C,0,1,0,3,4.172413793103448,5,0.0,0,0,2,1
26,C,0,6,0,3,3.7857142857142856,5,0.0,0,0,2,1
28,C,0,6,1,1,3.925925925925926,11,0.07407407407407407,0,0,2,1
29,C,0,6,2,1,4.076923076923077,11,0.15384615384615385,0,0,2,1
30,C,0,6,3,1,4.24,11,0.24,0,0,2,1
31,C,0,11,3,1,4.208333333333333,11,0.25,0,0,2,1
32,C,0,24,3,1,3.8260869565217392,11,0.2608695652173913,0,0,2,0
35,C,24,0,3,1,3.8260869565217392,11,0.2608695652173913,0,0,3,1
40,C,24,1,0,5,4.0344827586206895,24,0.0,2,0,3,1
45,C,24,1,1,5,4.178571428571429,24,0.07142857142857142,2,0,3,1
50,C,24,1,2,5,4.333333333333333,24,0.14814814814814814,2,0,3,1
55,C,24,1,2,5,4.5,24,0.15384615384615385,2,1,3,1
58,C,24,1,2,2,4.68,24,0.16,2,2,3,1
60,C,24,7,2,2,4.333333333333333,24,0.16666666666666666,3,2,3,1
62,C,24,10,2,2,4.217391304347826,24,0.17391304347826086,4,2,3,1
64,C,24,15,2,2,3.909090909090909,24,0.18181818181818182,5,2,3,1
66,C,24,22,2,2,3.380952380952381,24,0.19047619047619047,6,2,3,0
70,C,54,0,2,2,3.380952380952381,24,0.19047619047619047,6,2,4,1
75,C,54,1,0,5,4.0344827586206895,54,0.0,2,0,4,1
80,C,54,1,1,5,4.178571428571429,54,0.07142857142857142,2,0,4,1
85,C,54,1,1,5,4.296296296296297,54,0.07407407407407407,3,0,4,1
89,C,54,3,1,4,4.115384615384615,54,0.07692307692307693,1,0,4,1
93,C,54,3,1,4,4.28,54,0.08,1,1,4,1
96,C,54,8,1,3,3.8333333333333335,54,0.08333333333333333,0,0,4,1
99,C,54,9,1,2,3.9130434782608696,54,0.08695652173913043,0,0,4,1
103,C,54,0,1,2,3.9130434782608696,54,0.08695652173913043,0,0,5,1
107,C,54,1,0,4,4.103448275862069,54,0.0,1,0,5,1
111,C,54,1,0,4,4.25,54,0.0,1,1,5,1
115,C,54,1,1,4,4.407407407407407,54,0.07407407407407407,1,1,5,0
4,E,0,0,0,0,0,0,0,0,0,1,0
32,E,0,0,0,0,0.0,0,0.0,0,0,2,1
36,E,0,0,1,4,4.275862068965517,14,0.06896551724137931,0,0,2,1
40,E,0,0,1,4,4.392857142857143,14,0.07142857142857142,1,0,2,1
44,E,0,0,2,4,4.555555555555555,14,0.14814814814814814,1,0,2,1
47,E,0,0,2,3,4.730769230769231,14,0.15384615384615385,0,1,2,1
50,E,0,0,2,3,4.92,14,0.16,0,2,2,1
53,E,0,0,3,3,5.125,14,0.25,0,2,2,1
56,E,0,0,4,3,5.3478260869565215,14,0.34782608695652173,0,2,2,1
59,E,0,5,4,3,4.818181818181818,14,0.36363636363636365,2,2,2,0
68,E,27,0,4,3,4.818181818181818,14,0.36363636363636365,2,2,3,1
73,E,27,0,0,5,4.275862068965517,27,0.0,0,1,3,1
78,E,27,2,0,5,4.035714285714286,27,0.0,1,1,3,1
83,E,27,2,1,5,4.185185185185185,27,0.07407407407407407,1,1,3,1
87,E,27,2,2,4,4.346153846153846,27,0.15384615384615385,0,0,3,1
91,E,27,4,2,4,4.16,27,0.16,1,0,3,1
95,E,27,6,2,4,3.875,27,0.16666666666666666,4,0,3,1
98,E,27,7,2,3,3.9130434782608696,32,0.17391304347826086,0,0,3,1
103,E,27,0,2,3,3.9130434782608696,32,0.17391304347826086,0,0,4,1
107,E,27,0,1,4,4.275862068965517,32,0.06896551724137931,0,0,4,1
111,E,27,0,2,4,4.428571428571429,32,0.14285714285714285,0,0,4,1
115,E,27,2,2,4,4.185185185185185,32,0.14814814814814814,3,0,4,1
119,E,27,4,2,4,3.923076923076923,32,0.15384615384615385,6,0,4,1
122,E,27,6,2,3,3.8,32,0.16,1,0,4,1
125,E,27,6,3,3,3.9583333333333335,32,0.25,1,0,4,1
128,E,27,10,3,3,3.5652173913043477,32,0.2608695652173913,2,0,4,0
133,E,39,0,3,3,3.5652173913043477,32,0.2608695652173913,2,0,5,1
137,E,39,1,0,4,4.0344827586206895,39,0.0,3,0,5,1
140,E,39,1,1,3,4.178571428571429,39,0.07142857142857142,0,0,5,1
143,E,39,1,1,3,4.2592592592592595,39,0.07407407407407407,2,0,5,1
146,E,39,1,2,3,4.423076923076923,39,0.15384615384615385,2,0,5,1
149,E,39,1,3,3,4.6,39,0.24,2,0,5,1
152,E,39,1,4,3,4.791666666666667,39,0.3333333333333333,2,0,5,1
154,E,39,1,5,2,5.0,39,0.43478260869565216,0,0,5,1
156,E,39,1,5,2,5.2272727272727275,39,0.45454545454545453,0,1,5,0
2,C,0,0,0,0,0,0,0,0,0,1,1
6,C,0,3,0,4,3.8275862068965516,0,0.0,1,0,1,1
10,C,0,3,0,4,3.9285714285714284,0,0.0,2,0,1,1
14,C,0,3,1,4,4.074074074074074,0,0.07407407407407407,2,0,1,1
18,C,0,3,2,4,4.230769230769231,0,0.15384615384615385,2,0,1,1
22,C,0,3,2,4,4.32,0,0.16,4,0,1,1
26,C,0,6,2,4,3.875,0,0.16666666666666666,7,0,1,1
29,C,0,6,3,3,4.043478260869565,13,0.2608695652173913,0,0,1,1
32,C,0,9,3,3,3.727272727272727,13,0.2727272727272727,2,0,1,1
35,C,0,10,3,3,3.6666666666666665,13,0.2857142857142857,4,0,1,1
38,C,0,12,3,3,3.5,13,0.3,5,0,1,0
43,C,13,0,3,3,3.5,13,0.3,5,0,2,1
48,C,13,0,1,5,4.275862068965517,13,0.06896551724137931,0,0,2,1
